TRILEGAL simulation: output445007434654 
Source:7
w:22.282799999999998
u:26.149
g:23.912
r:22.934
i:22.565
z:22.39
y:22.28
Microlensing event parameters:
t0:2463209.497026426
u0:0.5384963319145633
tE:120.36462817633613
rho:5.626173252730628
s:0.5441935704027236
q:0.5011209625394742
alpha:0.1441022667195231
piEN:-0.18491065891963493
piEE:0.5704608756459055

band,mjd,mag,magerr,m5
w, 2462819.8009113944, 22.338357406104922, 0.013517948856961413, 27.6
w, 2462819.811328061, 22.362867933356746, 0.013671397303169755, 27.6
w, 2462819.8217447274, 22.336843715852336, 0.013508529047082822, 27.6
w, 2462819.832161394, 22.32514205765236, 0.013435929900849788, 27.6
w, 2462819.8425780605, 22.33466099329522, 0.013494957354053832, 27.6
w, 2462819.852994727, 22.370642352637805, 0.013720432082084634, 27.6
w, 2462819.8634113935, 22.333990268205312, 0.013490789671016194, 27.6
w, 2462819.87382806, 22.35908727165368, 0.01364761530203099, 27.6
w, 2462819.8842447265, 22.379870861225086, 0.01377886642583815, 27.6
w, 2462819.894661393, 22.315046731739614, 0.01337361030671241, 27.6
w, 2462819.9050780595, 22.367180180683828, 0.013698573804571913, 27.6
w, 2462819.915494726, 22.305370897582282, 0.01331415158880626, 27.6
w, 2462819.9259113926, 22.327139120517234, 0.013448292360052263, 27.6
w, 2462819.936328059, 22.342911180163483, 0.01354632696377945, 27.6
w, 2462819.9467447256, 22.31224992505923, 0.013356396491119688, 27.6
w, 2462819.957161392, 22.330308668422365, 0.013467936234050867, 27.6
w, 2462819.9675780586, 22.343925728941333, 0.013552657516487543, 27.6
w, 2462819.977994725, 22.36046053502064, 0.01365624893585483, 27.6
w, 2462819.9884113916, 22.342573207801298, 0.013544218750092447, 27.6
w, 2462819.998828058, 22.314058800638914, 0.013367527245080115, 27.6
w, 2462820.0092447246, 22.329139863475458, 0.013460689006433163, 27.6
w, 2462820.019661391, 22.33114430011509, 0.013473119997852398, 27.6
w, 2462820.0300780577, 22.330141619232908, 0.013466900199106908, 27.6
w, 2462820.040494724, 22.343587440667914, 0.013550546346209691, 27.6
w, 2462820.0509113907, 22.348842790509696, 0.013583380797500395, 27.6
w, 2462820.061328057, 22.352758425127586, 0.013607896669320154, 27.6
w, 2462820.0717447237, 22.317685617935556, 0.01338987249275573, 27.6
w, 2462820.08216139, 22.36977577409012, 0.01371495770446493, 27.6
w, 2462820.0925780567, 22.37411560001676, 0.013742395329826873, 27.6
w, 2462820.1029947232, 22.35446528950169, 0.013618597226662364, 27.6
w, 2462820.1134113898, 22.31752049951006, 0.013388854367636002, 27.6
w, 2462820.1238280563, 22.309788123222827, 0.013341262902593387, 27.6
w, 2462820.134244723, 22.332984956832785, 0.013484545380160494, 27.6
w, 2462820.1446613893, 22.34680544285057, 0.01357064239445063, 27.6
w, 2462820.155078056, 22.35207643000167, 0.013603623503358517, 27.6
w, 2462820.1654947223, 22.348163249755384, 0.0135791306782482, 27.6
w, 2462820.175911389, 22.32514205765236, 0.013435929900849788, 27.6
w, 2462820.1863280553, 22.347653873154552, 0.013575945705604827, 27.6
w, 2462820.196744722, 22.343587440667914, 0.013550546346209691, 27.6
w, 2462820.2071613884, 22.344433359062677, 0.013555826122894044, 27.6
w, 2462820.217578055, 22.350543505463893, 0.013594023579668678, 27.6
w, 2462820.2279947214, 22.343756571629353, 0.013551601808013387, 27.6
w, 2462820.238411388, 22.33331995720717, 0.01348662584694448, 27.6
w, 2462820.2488280544, 22.36873679199671, 0.013708397092893908, 27.6
w, 2462820.259244721, 22.34935272533148, 0.01358657100714962, 27.6
w, 2462820.2696613874, 22.372724967479858, 0.013733597380570539, 27.6
w, 2462820.280078054, 22.336843715852336, 0.013508529047082822, 27.6
w, 2462820.2904947205, 22.311100389531244, 0.013349327744135496, 27.6
w, 2462820.300911387, 22.351224538075062, 0.013598287702602808, 27.6
w, 2462820.3113280535, 22.340884922272565, 0.013533692426321482, 27.6
w, 2462820.32174472, 22.349692814983364, 0.013588699062767204, 27.6
w, 2462820.3321613865, 22.355490697610104, 0.013625029690483216, 27.6
w, 2462820.342578053, 22.361491623611673, 0.013662734924791326, 27.6
w, 2462820.3529947195, 22.328639331985336, 0.013457586631174405, 27.6
w, 2462820.363411386, 22.35292899086586, 0.013608965590155184, 27.6
w, 2462820.3738280525, 22.316860276805155, 0.013384784188375626, 27.6
w, 2462820.384244719, 22.352246888625892, 0.013604691417439791, 27.6
w, 2462820.3946613856, 22.372551263583038, 0.01373249882460505, 27.6
w, 2462820.405078052, 22.35685941661237, 0.013633620504508573, 27.6
w, 2462820.4154947186, 22.369256158763253, 0.013711676221536167, 27.6
w, 2462820.425911385, 22.330475743317635, 0.013468972508144193, 27.6
w, 2462820.4363280516, 22.36046053502064, 0.01365624893585483, 27.6
w, 2462820.446744718, 22.32697255823958, 0.013447260851528404, 27.6
w, 2462820.4571613846, 22.336339621033364, 0.01350539348379703, 27.6
w, 2462820.467578051, 22.33936770661649, 0.013524239689004543, 27.6
w, 2462820.4779947177, 22.351054239869907, 0.013597221295691972, 27.6
w, 2462820.488411384, 22.337516206555012, 0.01351271319742231, 27.6
w, 2462820.4988280507, 22.338020848072233, 0.013515853862937683, 27.6
w, 2462820.509244717, 22.348502966968656, 0.013581255239112057, 27.6
w, 2462820.5196613837, 22.363729013745093, 0.013676819663793529, 27.6
w, 2462820.53007805, 22.361147818604127, 0.013660571901754773, 27.6
w, 2462820.5404947167, 22.33449327317366, 0.013493915071190412, 27.6
w, 2462820.5509113832, 22.33785260817033, 0.013514806731124141, 27.6
w, 2462820.5613280497, 22.326806021510244, 0.013446229580323887, 27.6
w, 2462820.5717447163, 22.348502966968656, 0.013581255239112057, 27.6
w, 2462820.582161383, 22.361147818604127, 0.013660571901754773, 27.6
w, 2462820.5925780493, 22.337179909137188, 0.013510620636326152, 27.6
w, 2462820.602994716, 22.324643365365514, 0.013432844609393244, 27.6
w, 2462820.6134113823, 22.367180180683828, 0.013698573804571913, 27.6
w, 2462820.623828049, 22.349862899765533, 0.013589763465624965, 27.6
w, 2462820.6342447153, 22.354806984612225, 0.013620740368894007, 27.6
w, 2462820.644661382, 22.359430424692174, 0.01364977217526485, 27.6
w, 2462820.6550780484, 22.348672865444044, 0.013582317893566884, 27.6
w, 2462820.665494715, 22.350713723572696, 0.013595089234323211, 27.6
w, 2462820.6759113814, 22.342742180831717, 0.013545272733888458, 27.6
w, 2462820.686328048, 22.338357406104922, 0.013517948856961413, 27.6
w, 2462820.6967447144, 22.364935674730344, 0.013684421819273682, 27.6
w, 2462820.707161381, 22.344433359062677, 0.013555826122894044, 27.6
w, 2462820.7175780474, 22.355148787292446, 0.013622884523235332, 27.6
w, 2462820.727994714, 22.356003765055153, 0.013628249342300155, 27.6
w, 2462820.7384113804, 22.326140129919448, 0.013442106866880263, 27.6
w, 2462820.748828047, 22.335164309168295, 0.01349808565236593, 27.6
w, 2462820.7592447135, 22.34680544285057, 0.01357064239445063, 27.6
w, 2462820.76966138, 22.357373131410103, 0.013636846251745126, 27.6
w, 2462820.7800780465, 22.329306758596033, 0.013461723608410517, 27.6
w, 2462820.790494713, 22.3326500597898, 0.013482465875887174, 27.6
w, 2462820.8009113795, 22.339030835312283, 0.013522141769238721, 27.6
w, 2462820.811328046, 22.34189757852949, 0.013540005273944423, 27.6
w, 2462820.8217447125, 22.337516206555012, 0.01351271319742231, 27.6
w, 2462820.832161379, 22.344771911046948, 0.013557939762280544, 27.6
w, 2462820.8425780456, 22.357715743026947, 0.013638998022370234, 27.6
w, 2462820.852994712, 22.309624201397984, 0.013340255824811046, 27.6
w, 2462820.8634113786, 22.33080997025725, 0.01347104577414711, 27.6
w, 2462820.873828045, 22.34426412264978, 0.013554769673831707, 27.6
w, 2462820.8842447116, 22.340378948109734, 0.013530539311901416, 27.6
w, 2462820.894661378, 22.350713723572696, 0.013595089234323211, 27.6
w, 2462820.9050780446, 22.36183553752166, 0.013664898975636419, 27.6
w, 2462820.915494711, 22.34663583631976, 0.013569582477832897, 27.6
w, 2462820.9259113776, 22.332817495398853, 0.013483505507756389, 27.6
w, 2462820.936328044, 22.346975075880327, 0.013571702559476618, 27.6
w, 2462820.9467447107, 22.337684394333948, 0.013513759842650436, 27.6
w, 2462820.957161377, 22.348842790509696, 0.013583380797500395, 27.6
w, 2462820.9675780437, 22.35207643000167, 0.013603623503358517, 27.6
w, 2462820.97799471, 22.354294482263903, 0.01361752603483889, 27.6
w, 2462820.9884113767, 22.347653873154552, 0.013575945705604827, 27.6
w, 2462820.998828043, 22.356003765055153, 0.013628249342300155, 27.6
w, 2462821.0092447097, 22.345279937043003, 0.013561112075960181, 27.6
w, 2462821.0196613763, 22.34663583631976, 0.013569582477832897, 27.6
w, 2462821.0300780428, 22.381095606086777, 0.013786640116964784, 27.6
w, 2462821.0404947093, 22.33650762663598, 0.013506438428940283, 27.6
w, 2462821.050911376, 22.354806984612225, 0.013620740368894007, 27.6
w, 2462821.0613280423, 22.348502966968656, 0.013581255239112057, 27.6
w, 2462821.071744709, 22.32198753476804, 0.013416425541854975, 27.6
w, 2462821.0821613753, 22.340378948109734, 0.013530539311901416, 27.6
w, 2462821.092578042, 22.335835760151202, 0.013502260102953547, 27.6
w, 2462821.1029947083, 22.337684394333948, 0.013513759842650436, 27.6
w, 2462821.113411375, 22.341222369425168, 0.013535795727667044, 27.6
w, 2462821.1238280414, 22.358229863250312, 0.01364222758901774, 27.6
w, 2462821.134244708, 22.335164309168295, 0.01349808565236593, 27.6
w, 2462821.1446613744, 22.365971024018677, 0.013690948052131417, 27.6
w, 2462821.155078041, 22.34935272533148, 0.01358657100714962, 27.6
w, 2462821.1654947074, 22.334996511284526, 0.01349704264454825, 27.6
w, 2462821.175911374, 22.336843715852336, 0.013508529047082822, 27.6
w, 2462821.1863280404, 22.33936770661649, 0.013524239689004543, 27.6
w, 2462821.196744707, 22.330308668422365, 0.013467936234050867, 27.6
w, 2462821.2071613735, 22.348502966968656, 0.013581255239112057, 27.6
w, 2462821.21757804, 22.34595767502054, 0.013565345293505449, 27.6
w, 2462821.2279947065, 22.346466256279626, 0.013568522809526428, 27.6
w, 2462821.238411373, 22.356345944763238, 0.013630397045306525, 27.6
w, 2462821.2488280395, 22.343925728941333, 0.013552657516487543, 27.6
w, 2462821.259244706, 22.345279937043003, 0.013561112075960181, 27.6
w, 2462821.2696613725, 22.330642843926622, 0.013470009021478923, 27.6
w, 2462821.280078039, 22.344941226634777, 0.013558996952797357, 27.6
w, 2462821.2904947056, 22.327472321748868, 0.013450356089422204, 27.6
w, 2462821.300911372, 22.344602621858993, 0.013556882819011556, 27.6
w, 2462821.3113280386, 22.337516206555012, 0.01351271319742231, 27.6
w, 2462821.321744705, 22.365971024018677, 0.013690948052131417, 27.6
w, 2462821.3321613716, 22.329974595741344, 0.013465864403220354, 27.6
w, 2462821.342578038, 22.335835760151202, 0.013502260102953547, 27.6
w, 2462821.3529947046, 22.34833309507521, 0.013580192834038341, 27.6
w, 2462821.363411371, 22.340041762950268, 0.013528438459577298, 27.6
w, 2462821.3738280376, 22.36459077758489, 0.01368224848140255, 27.6
w, 2462821.384244704, 22.332817495398853, 0.013483505507756389, 27.6
w, 2462821.3946613707, 22.356003765055153, 0.013628249342300155, 27.6
w, 2462821.405078037, 22.34341833604881, 0.01354949113098041, 27.6
w, 2462821.4154947037, 22.34595767502054, 0.013565345293505449, 27.6
w, 2462821.42591137, 22.340378948109734, 0.013530539311901416, 27.6
w, 2462821.4363280367, 22.369602541348666, 0.013713863615060736, 27.6
w, 2462821.446744703, 22.357030627872643, 0.013634695499227729, 27.6
w, 2462821.4571613697, 22.342235340611776, 0.013542111520402512, 27.6
w, 2462821.4675780362, 22.353440848911685, 0.013612173864669948, 27.6
w, 2462821.4779947028, 22.330308668422365, 0.013467936234050867, 27.6
w, 2462821.4884113693, 22.337179909137188, 0.013510620636326152, 27.6
w, 2462821.498828036, 22.33198057544316, 0.0134783097519056, 27.6
w, 2462821.5092447023, 22.343756571629353, 0.013551601808013387, 27.6
w, 2462821.519661369, 22.33466099329522, 0.013494957354053832, 27.6
w, 2462821.5300780353, 22.350203149284066, 0.013591893021928194, 27.6
w, 2462821.540494702, 22.352246888625892, 0.013604691417439791, 27.6
w, 2462821.5509113683, 22.351735593017313, 0.013601488429421901, 27.6
w, 2462821.561328035, 22.378996888542655, 0.01377332183327297, 27.6
w, 2462821.5717447014, 22.355490697610104, 0.013625029690483216, 27.6
w, 2462821.582161368, 22.343756571629353, 0.013551601808013387, 27.6
w, 2462821.5925780344, 22.351735593017313, 0.013601488429421901, 27.6
w, 2462821.602994701, 22.359602041890785, 0.013650850995434506, 27.6
w, 2462821.6134113674, 22.346975075880327, 0.013571702559476618, 27.6
w, 2462821.623828034, 22.349692814983364, 0.013588699062767204, 27.6
w, 2462821.6342447004, 22.351735593017313, 0.013601488429421901, 27.6
w, 2462821.644661367, 22.33331995720717, 0.01348662584694448, 27.6
w, 2462821.6550780335, 22.327139120517234, 0.013448292360052263, 27.6
w, 2462821.6654947, 22.35156521464038, 0.013600421269369306, 27.6
w, 2462821.6759113665, 22.343587440667914, 0.013550546346209691, 27.6
w, 2462821.686328033, 22.36304009481033, 0.013672481259350104, 27.6
w, 2462821.6967446995, 22.34680544285057, 0.01357064239445063, 27.6
w, 2462821.707161366, 22.33449327317366, 0.013493915071190412, 27.6
w, 2462821.7175780325, 22.360632315134083, 0.013657329292562019, 27.6
w, 2462821.727994699, 22.361491623611673, 0.013662734924791326, 27.6
w, 2462821.7384113655, 22.353611521898713, 0.013613243793841549, 27.6
w, 2462821.748828032, 22.372551263583038, 0.01373249882460505, 27.6
w, 2462821.7592446986, 22.34544933187988, 0.01356217000879917, 27.6
w, 2462821.769661365, 22.343756571629353, 0.013551601808013387, 27.6
w, 2462821.7800780316, 22.349692814983364, 0.013588699062767204, 27.6
w, 2462821.790494698, 22.35156521464038, 0.013600421269369306, 27.6
w, 2462821.8009113646, 22.33886243884746, 0.013521093175404472, 27.6
w, 2462821.811328031, 22.339873209630863, 0.01352738840031701, 27.6
w, 2462821.8217446976, 22.31752049951006, 0.013388854367636002, 27.6
w, 2462821.832161364, 22.348163249755384, 0.0135791306782482, 27.6
w, 2462821.8425780307, 22.341728736883127, 0.013538952519188413, 27.6
w, 2462821.852994697, 22.34189757852949, 0.013540005273944423, 27.6
w, 2462821.8634113637, 22.33382265165465, 0.013489748353452912, 27.6
w, 2462821.87382803, 22.347653873154552, 0.013575945705604827, 27.6
w, 2462821.8842446967, 22.339199257899256, 0.013523190607073864, 27.6
w, 2462821.894661363, 22.354123701893162, 0.013616455095744405, 27.6
w, 2462821.9050780297, 22.357030627872643, 0.013634695499227729, 27.6
w, 2462821.9154946962, 22.316860276805155, 0.013384784188375626, 27.6
w, 2462821.9259113627, 22.348842790509696, 0.013583380797500395, 27.6
w, 2462821.9363280293, 22.340210342440514, 0.013529488763407113, 27.6
w, 2462821.946744696, 22.35037331403714, 0.01359295817556973, 27.6
w, 2462821.9571613623, 22.343249257763837, 0.013548436162229564, 27.6
w, 2462821.967578029, 22.346975075880327, 0.013571702559476618, 27.6
w, 2462821.9779946953, 22.33785260817033, 0.013514806731124141, 27.6
w, 2462821.988411362, 22.342573207801298, 0.013544218750092447, 27.6
w, 2462821.9988280283, 22.33147873295456, 0.013475195179997602, 27.6
w, 2462822.009244695, 22.335332132988825, 0.013499128902021804, 27.6
w, 2462822.0196613614, 22.35685941661237, 0.013633620504508573, 27.6
w, 2462822.030078028, 22.346975075880327, 0.013571702559476618, 27.6
w, 2462822.0404946944, 22.34054757996606, 0.013531590105155193, 27.6
w, 2462822.050911361, 22.32381272022917, 0.013427707176762086, 27.6
w, 2462822.0613280274, 22.334157910636705, 0.013491831229764781, 27.6
w, 2462822.071744694, 22.353099583403687, 0.013610034762925827, 27.6
w, 2462822.0821613604, 22.335667858472252, 0.013501216127222066, 27.6
w, 2462822.092578027, 22.367180180683828, 0.013698573804571913, 27.6
w, 2462822.1029946934, 22.359258834615996, 0.013648693610830686, 27.6
w, 2462822.11341136, 22.359602041890785, 0.013650850995434506, 27.6
w, 2462822.1238280265, 22.348842790509696, 0.013583380797500395, 27.6
w, 2462822.134244693, 22.364935674730344, 0.013684421819273682, 27.6
w, 2462822.1446613595, 22.348502966968656, 0.013581255239112057, 27.6
w, 2462822.155078026, 22.361147818604127, 0.013660571901754773, 27.6
w, 2462822.1654946925, 22.344941226634777, 0.013558996952797357, 27.6
w, 2462822.175911359, 22.362695799197883, 0.013670313604757116, 27.6
w, 2462822.1863280255, 22.345279937043003, 0.013561112075960181, 27.6
w, 2462822.196744692, 22.361147818604127, 0.013660571901754773, 27.6
w, 2462822.2071613586, 22.363556743026006, 0.013675734675519734, 27.6
w, 2462822.217578025, 22.343249257763837, 0.013548436162229564, 27.6
w, 2462822.2279946916, 22.35139486299576, 0.01359935436046244, 27.6
w, 2462822.238411358, 22.362179560403106, 0.013667064055104277, 27.6
w, 2462822.2488280246, 22.371162631956803, 0.01372371985690288, 27.6
w, 2462822.259244691, 22.35446528950169, 0.013618597226662364, 27.6
w, 2462822.2696613576, 22.344094912612068, 0.01355371347172827, 27.6
w, 2462822.280078024, 22.34680544285057, 0.01357064239445063, 27.6
w, 2462822.2904946906, 22.347314421469825, 0.013573823635141593, 27.6
w, 2462822.300911357, 22.36942933624265, 0.013712769787452613, 27.6
w, 2462822.3113280237, 22.35891573579666, 0.013646537248764802, 27.6
w, 2462822.32174469, 22.354636123614977, 0.013619668671314243, 27.6
w, 2462822.3321613567, 22.359430424692174, 0.01364977217526485, 27.6
w, 2462822.342578023, 22.347653873154552, 0.013575945705604827, 27.6
w, 2462822.3529946897, 22.340041762950268, 0.013528438459577298, 27.6
w, 2462822.363411356, 22.37012232251462, 0.013717146669079376, 27.6
w, 2462822.3738280227, 22.347823638803366, 0.013577007114128837, 27.6
w, 2462822.3842446893, 22.338189114047736, 0.013516901238185327, 27.6
w, 2462822.3946613558, 22.335667858472252, 0.013501216127222066, 27.6
w, 2462822.4050780223, 22.36562579787753, 0.01368877160381433, 27.6
w, 2462822.415494689, 22.347314421469825, 0.013573823635141593, 27.6
w, 2462822.4259113553, 22.36183553752166, 0.013664898975636419, 27.6
w, 2462822.436328022, 22.328305772472806, 0.01345551957231402, 27.6
w, 2462822.4467446883, 22.344602621858993, 0.013556882819011556, 27.6
w, 2462822.457161355, 22.364418370088732, 0.013681162200706832, 27.6
w, 2462822.4675780213, 22.338357406104922, 0.013517948856961413, 27.6
w, 2462822.477994688, 22.34054757996606, 0.013531590105155193, 27.6
w, 2462822.4884113544, 22.33869406849669, 0.013520044825476524, 27.6
w, 2462822.498828021, 22.362007535336634, 0.013665981386741579, 27.6
w, 2462822.5092446874, 22.344771911046948, 0.013557939762280544, 27.6
w, 2462822.519661354, 22.357201866135714, 0.013635770748273147, 27.6
w, 2462822.5300780204, 22.35037331403714, 0.01359295817556973, 27.6
w, 2462822.540494687, 22.330977122317428, 0.013472082766240876, 27.6
w, 2462822.5509113534, 22.361147818604127, 0.013660571901754773, 27.6
w, 2462822.56132802, 22.344602621858993, 0.013556882819011556, 27.6
w, 2462822.5717446865, 22.349012742173933, 0.013584443951010222, 27.6
w, 2462822.582161353, 22.371162631956803, 0.01372371985690288, 27.6
w, 2462822.5925780195, 22.389707723119972, 0.01384142686750026, 27.6
w, 2462822.602994686, 22.3840757509272, 0.01380557399364004, 27.6
w, 2462822.6134113525, 22.333655060976728, 0.013488707276981864, 27.6
w, 2462822.623828019, 22.366661805785103, 0.013695304064984919, 27.6
w, 2462822.6342446855, 22.34629670272189, 0.013567463389434273, 27.6
w, 2462822.644661352, 22.356174841429063, 0.013629323066890542, 27.6
w, 2462822.6550780185, 22.339199257899256, 0.013523190607073864, 27.6
w, 2462822.665494685, 22.360288782081145, 0.013655168835490438, 27.6
w, 2462822.6759113516, 22.37098917781397, 0.013722623669365134, 27.6
w, 2462822.686328018, 22.354636123614977, 0.013619668671314243, 27.6
w, 2462822.6967446846, 22.342573207801298, 0.013544218750092447, 27.6
w, 2462822.707161351, 22.347993431000873, 0.013578068771644174, 27.6
w, 2462822.7175780176, 22.33080997025725, 0.01347104577414711, 27.6
w, 2462822.727994684, 22.347484134046137, 0.013574884545974834, 27.6
w, 2462822.7384113506, 22.336843715852336, 0.013508529047082822, 27.6
w, 2462822.748828017, 22.355661693154165, 0.013626102654196375, 27.6
w, 2462822.7592446837, 22.35908727165368, 0.01364761530203099, 27.6
w, 2462822.76966135, 22.36304009481033, 0.013672481259350104, 27.6
w, 2462822.7800780167, 22.367871732429986, 0.013702937102597705, 27.6
w, 2462822.790494683, 22.344941226634777, 0.013558996952797357, 27.6
w, 2462822.8009113497, 22.363556743026006, 0.013675734675519734, 27.6
w, 2462822.811328016, 22.361147818604127, 0.013660571901754773, 27.6
w, 2462822.8217446827, 22.35139486299576, 0.01359935436046244, 27.6
w, 2462822.8321613492, 22.337011799482173, 0.013509574720269904, 27.6
w, 2462822.8425780158, 22.354123701893162, 0.013616455095744405, 27.6
w, 2462822.8529946823, 22.359258834615996, 0.013648693610830686, 27.6
w, 2462822.863411349, 22.35754442370434, 0.013637922009744018, 27.6
w, 2462822.8738280153, 22.344771911046948, 0.013557939762280544, 27.6
w, 2462822.884244682, 22.362007535336634, 0.013665981386741579, 27.6
w, 2462822.8946613483, 22.34595767502054, 0.013565345293505449, 27.6
w, 2462822.905078015, 22.36890988664909, 0.013709489874361058, 27.6
w, 2462822.9154946813, 22.361491623611673, 0.013662734924791326, 27.6
w, 2462822.925911348, 22.35156521464038, 0.013600421269369306, 27.6
w, 2462822.9363280144, 22.33886243884746, 0.013521093175404472, 27.6
w, 2462822.946744681, 22.315870694900322, 0.013378685873446703, 27.6
w, 2462822.9571613474, 22.350033011196317, 0.01359082811864596, 27.6
w, 2462822.967578014, 22.353099583403687, 0.013610034762925827, 27.6
w, 2462822.9779946804, 22.35156521464038, 0.013600421269369306, 27.6
w, 2462822.988411347, 22.336675658239624, 0.013507483616670927, 27.6
w, 2462822.9988280134, 22.35156521464038, 0.013600421269369306, 27.6
w, 2462823.00924468, 22.34595767502054, 0.013565345293505449, 27.6
w, 2462823.0196613465, 22.34341833604881, 0.01354949113098041, 27.6
w, 2462823.030078013, 22.37707662142061, 0.013761147252552734, 27.6
w, 2462823.0404946795, 22.34105363273903, 0.013534743954424253, 27.6
w, 2462823.050911346, 22.353099583403687, 0.013610034762925827, 27.6
w, 2462823.0613280125, 22.346127175638284, 0.013566404217459561, 27.6
w, 2462823.071744679, 22.355490697610104, 0.013625029690483216, 27.6
w, 2462823.0821613455, 22.338020848072233, 0.013515853862937683, 27.6
w, 2462823.092578012, 22.346975075880327, 0.013571702559476618, 27.6
w, 2462823.1029946785, 22.33231526601448, 0.013480387333382587, 27.6
w, 2462823.113411345, 22.352758425127586, 0.013607896669320154, 27.6
w, 2462823.1238280116, 22.361147818604127, 0.013660571901754773, 27.6
w, 2462823.134244678, 22.341391132339126, 0.013536847746145119, 27.6
w, 2462823.1446613446, 22.344602621858993, 0.013556882819011556, 27.6
w, 2462823.155078011, 22.355661693154165, 0.013626102654196375, 27.6
w, 2462823.1654946776, 22.34595767502054, 0.013565345293505449, 27.6
w, 2462823.175911344, 22.335835760151202, 0.013502260102953547, 27.6
w, 2462823.1863280106, 22.355490697610104, 0.013625029690483216, 27.6
w, 2462823.196744677, 22.318015930139126, 0.013391909439978705, 27.6
w, 2462823.2071613437, 22.33466099329522, 0.013494957354053832, 27.6
w, 2462823.21757801, 22.342742180831717, 0.013545272733888458, 27.6
w, 2462823.2279946767, 22.350713723572696, 0.013595089234323211, 27.6
w, 2462823.238411343, 22.331813268839124, 0.013477271321321068, 27.6
w, 2462823.2488280097, 22.366316359964575, 0.01369312553891292, 27.6
w, 2462823.259244676, 22.35840129077175, 0.01364330462115845, 27.6
w, 2462823.2696613427, 22.329807597939777, 0.013464828846299286, 27.6
w, 2462823.2800780092, 22.350883968371907, 0.01359615513963155, 27.6
w, 2462823.2904946757, 22.358058462791394, 0.013641150811906547, 27.6
w, 2462823.3009113423, 22.334157910636705, 0.013491831229764781, 27.6
w, 2462823.311328009, 22.358229863250312, 0.01364222758901774, 27.6
w, 2462823.3217446753, 22.335499982754136, 0.013500172393609339, 27.6
w, 2462823.332161342, 22.347993431000873, 0.013578068771644174, 27.6
w, 2462823.3425780083, 22.35139486299576, 0.01359935436046244, 27.6
w, 2462823.352994675, 22.342404261064043, 0.013543165012295693, 27.6
w, 2462823.3634113413, 22.340210342440514, 0.013529488763407113, 27.6
w, 2462823.373828008, 22.359430424692174, 0.01364977217526485, 27.6
w, 2462823.3842446744, 22.364245989965365, 0.013680076178700696, 27.6
w, 2462823.394661341, 22.34935272533148, 0.01358657100714962, 27.6
w, 2462823.4050780074, 22.36873679199671, 0.013708397092893908, 27.6
w, 2462823.415494674, 22.360288782081145, 0.013655168835490438, 27.6
w, 2462823.4259113404, 22.32265088362311, 0.013420524663717147, 27.6
w, 2462823.436328007, 22.337348044825447, 0.01351166679534559, 27.6
w, 2462823.4467446734, 22.370468981586775, 0.013719336682132217, 27.6
w, 2462823.45716134, 22.34833309507521, 0.013580192834038341, 27.6
w, 2462823.4675780064, 22.34629670272189, 0.013567463389434273, 27.6
w, 2462823.477994673, 22.343080205804792, 0.013547381439861207, 27.6
w, 2462823.4884113395, 22.327472321748868, 0.013450356089422204, 27.6
w, 2462823.498828006, 22.35685941661237, 0.013633620504508573, 27.6
w, 2462823.5092446725, 22.349692814983364, 0.013588699062767204, 27.6
w, 2462823.519661339, 22.38127068247267, 0.013787751718669231, 27.6
w, 2462823.5300780055, 22.337348044825447, 0.01351166679534559, 27.6
w, 2462823.540494672, 22.35037331403714, 0.01359295817556973, 27.6
w, 2462823.5509113385, 22.359430424692174, 0.01364977217526485, 27.6
w, 2462823.561328005, 22.359430424692174, 0.01364977217526485, 27.6
w, 2462823.5717446716, 22.340378948109734, 0.013530539311901416, 27.6
w, 2462823.582161338, 22.330977122317428, 0.013472082766240876, 27.6
w, 2462823.5925780046, 22.348672865444044, 0.013582317893566884, 27.6
w, 2462823.602994671, 22.354636123614977, 0.013619668671314243, 27.6
w, 2462823.6134113376, 22.36097595691722, 0.013659490775410493, 27.6
w, 2462823.623828004, 22.340716238017624, 0.013532641143263512, 27.6
w, 2462823.6342446706, 22.362695799197883, 0.013670313604757116, 27.6
w, 2462823.644661337, 22.37428955438784, 0.013743496262761135, 27.6
w, 2462823.6550780036, 22.35497787250189, 0.013621812319501174, 27.6
w, 2462823.66549467, 22.368044689213267, 0.013704028578731707, 27.6
w, 2462823.6759113367, 22.349182720445082, 0.01358550735419405, 27.6
w, 2462823.686328003, 22.345279937043003, 0.013561112075960181, 27.6
w, 2462823.6967446697, 22.33617164142372, 0.013504348781147335, 27.6
w, 2462823.707161336, 22.362179560403106, 0.013667064055104277, 27.6
w, 2462823.7175780027, 22.32082764859389, 0.013409261107671808, 27.6
w, 2462823.727994669, 22.364763212462524, 0.013683335020890577, 27.6
w, 2462823.7384113357, 22.349012742173933, 0.013584443951010222, 27.6
w, 2462823.7488280023, 22.341559921489058, 0.013537900009953785, 27.6
w, 2462823.7592446688, 22.342742180831717, 0.013545272733888458, 27.6
w, 2462823.7696613353, 22.342066446436316, 0.01354105827431728, 27.6
w, 2462823.780078002, 22.351735593017313, 0.013601488429421901, 27.6
w, 2462823.7904946683, 22.35207643000167, 0.013603623503358517, 27.6
w, 2462823.800911335, 22.37777450748337, 0.01376557063654758, 27.6
w, 2462823.8113280013, 22.331311503658156, 0.013474157469073881, 27.6
w, 2462823.821744668, 22.35857274536425, 0.013644381908429358, 27.6
w, 2462823.8321613343, 22.378298216572112, 0.013768890975241867, 27.6
